name,sn,scale,date,rev,printed,Recon,series,Shaded_Relief,Best_topo,best_sr,best_mil,best_bath,Color,file,raster,Cell_name,dups,Notes
Bettles,360652,250000,1956,1973,1974,0,Topographic,1,0,0,0,0,,AK_Bettles_360652_1956_250000_geo.tif,AK_Bettles_360652_1956_250000_geo,Bettles,,
Bettles,360653,250000,1956,1973,1974,0,Topographic,0,0,0,0,0,,AK_Bettles_360653_1956_250000_geo.tif,AK_Bettles_360653_1956_250000_geo,Bettles,,
Bettles,360655,250000,1956,1976,1977,0,Topographic,0,0,0,0,0,,AK_Bettles_360655_1956_250000_geo.tif,AK_Bettles_360655_1956_250000_geo,Bettles,,
Bettles,360656,250000,1956,1976,1978,0,Topographic,1,0,1,0,0,,AK_Bettles_360656_1956_250000_geo.tif,AK_Bettles_360656_1956_250000_geo,Bettles,,
Bettles,360657,250000,1956,1984,1984,0,Topographic,0,1,0,0,0,,AK_Bettles_360657_1956_250000_geo.tif,AK_Bettles_360657_1956_250000_geo,Bettles,2,
Bettles,360658,250000,1956,1984,1984,0,Topographic,0,0,0,0,0,,AK_Bettles_360658_1956_250000_geo.tif,AK_Bettles_360658_1956_250000_geo,Bettles,2,
Big Delta,360662,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Big Delta_360662_1951_250000_geo.tif,AK_Big Delta_360662_1951_250000_geo,Big Delta,,1) Print date assumed
Big Delta,360663,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Big Delta_360663_1951_250000_geo.tif,AK_Big Delta_360663_1951_250000_geo,Big Delta,,1) Print date assumed (hand labelled: Aug 02 1951)
Big Delta,360661,250000,1951,,1954,1,Topographic,1,0,0,0,0,,AK_Big Delta_360661_1951_250000_geo.tif,AK_Big Delta_360661_1951_250000_geo,Big Delta,,
Big Delta,360664,250000,1951,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Big Delta_360664_1951_250000_geo.tif,AK_Big Delta_360664_1951_250000_geo,Big Delta,,
Big Delta,360659,250000,1950,,1956,1,Topographic,1,0,0,0,0,,AK_Big Delta_360659_1950_250000_geo.tif,AK_Big Delta_360659_1950_250000_geo,Big Delta,,
Big Delta,360660,250000,1950,,1956,1,Topographic,0,0,0,0,0,sepia,AK_Big Delta_360660_1950_250000_geo.tif,AK_Big Delta_360660_1950_250000_geo,Big Delta,,
Big Delta,360666,250000,1958,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Big Delta_360666_1958_250000_geo.tif,AK_Big Delta_360666_1958_250000_geo,Big Delta,,
Big Delta,360665,250000,1958,,1967,0,Topographic,1,0,0,0,0,,AK_Big Delta_360665_1958_250000_geo.tif,AK_Big Delta_360665_1958_250000_geo,Big Delta,,
Big Delta,360667,250000,1958,1969,1970,0,Topographic,0,0,0,0,0,,AK_Big Delta_360667_1958_250000_geo.tif,AK_Big Delta_360667_1958_250000_geo,Big Delta,,
Big Delta,360669,250000,1958,1976,1977,0,Topographic,0,0,0,0,0,,AK_Big Delta_360669_1958_250000_geo.tif,AK_Big Delta_360669_1958_250000_geo,Big Delta,,1) Paper has aged/browned
Big Delta,360670,250000,1958,1976,1977,0,Topographic,1,0,1,0,0,,AK_Big Delta_360670_1958_250000_geo.tif,AK_Big Delta_360670_1958_250000_geo,Big Delta,,
Big Delta,360671,250000,1958,1976,1977,0,Topographic,0,1,0,0,0,,AK_Big Delta_360671_1958_250000_geo.tif,AK_Big Delta_360671_1958_250000_geo,Big Delta,,
Black,360673,250000,1951,,1951,1,Topographic,0,0,0,0,0,,AK_Black_360673_1951_250000_geo.tif,AK_Black_360673_1951_250000_geo,Black,,1) Print date assumed (hand labelled: 9-19-1951)
Black,360672,250000,1951,,1958,0,Topographic,0,0,0,0,0,,AK_Black_360672_1951_250000_geo.tif,AK_Black_360672_1951_250000_geo,Black,,
Black,360674,250000,1951,,1958,0,Topographic,1,0,0,0,0,,AK_Black_360674_1951_250000_geo.tif,AK_Black_360674_1951_250000_geo,Black,,
Black,360677,250000,1951,1971,1972,0,Topographic,0,0,0,0,0,,AK_Black_360677_1951_250000_geo.tif,AK_Black_360677_1951_250000_geo,Black,,
Black,360676,250000,1951,1971,1977,0,Topographic,1,0,1,0,0,,AK_Black_360676_1951_250000_geo.tif,AK_Black_360676_1951_250000_geo,Black,,
Black,360678,250000,1951,1971,1977,0,Topographic,0,1,0,0,0,,AK_Black_360678_1951_250000_geo.tif,AK_Black_360678_1951_250000_geo,Black,,
Black River,360680,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Black River_360680_1951_250000_geo.tif,AK_Black River_360680_1951_250000_geo,Black River,,1) Print date assumed
Black River,360683,250000,1956,,1960,0,Topographic,1,0,0,0,0,,AK_Black River_360683_1956_250000_geo.tif,AK_Black River_360683_1956_250000_geo,Black River,,
Black River,360684,250000,1956,,1960,0,Topographic,0,0,0,0,0,bright green,AK_Black River_360684_1956_250000_geo.tif,AK_Black River_360684_1956_250000_geo,Black River,,
Black River,463581,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Black River_463581_1964_250000_geo.tif,AK_Black River_463581_1964_250000_geo,Black River,,
Black River,360681,250000,1956,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Black River_360681_1956_250000_geo.tif,AK_Black River_360681_1956_250000_geo,Black River,,
Black River,360682,250000,1956,,1965,0,Topographic,1,0,0,0,0,,AK_Black River_360682_1956_250000_geo.tif,AK_Black River_360682_1956_250000_geo,Black River,,
Black River,463580,250000,1956,,1965,0,Topographic,0,0,0,0,0,bright green,AK_Black River_463580_1956_250000_geo.tif,AK_Black River_463580_1956_250000_geo,Black River,,1) Paper has aged/browned
Black River,360686,250000,1956,1972,1973,0,Topographic,1,0,1,0,0,,AK_Black River_360686_1956_250000_geo.tif,AK_Black River_360686_1956_250000_geo,Black River,,
Black River,360687,250000,1956,1972,1973,0,Topographic,0,0,0,0,0,,AK_Black River_360687_1956_250000_geo.tif,AK_Black River_360687_1956_250000_geo,Black River,,
Black River,360688,250000,1956,1984,1984,0,Topographic,0,0,0,0,0,,AK_Black River_360688_1956_250000_geo.tif,AK_Black River_360688_1956_250000_geo,Black River,,
Black River,360679,250000,1956,1984,1987,0,Topographic,0,1,0,0,0,,AK_Black River_360679_1956_250000_geo.tif,AK_Black River_360679_1956_250000_geo,Black River,,
Blying Sound,360691,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Blying Sound_360691_1951_250000_geo.tif,AK_Blying Sound_360691_1951_250000_geo,Blying Sound,,1) Print date assumed
Blying Sound,360692,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Blying Sound_360692_1951_250000_geo.tif,AK_Blying Sound_360692_1951_250000_geo,Blying Sound,,1) Print date assumed (stamped: Aug 2 1951)
Blying Sound,360689,250000,1946,,1954,1,Topographic,1,0,0,0,0,,AK_Blying Sound_360689_1946_250000_geo.tif,AK_Blying Sound_360689_1946_250000_geo,Blying Sound,,
Blying Sound,360690,250000,1946,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Blying Sound_360690_1946_250000_geo.tif,AK_Blying Sound_360690_1946_250000_geo,Blying Sound,,
Blying Sound,360693,250000,1953,,1956,0,Topographic,1,0,1,0,0,,AK_Blying Sound_360693_1953_250000_geo.tif,AK_Blying Sound_360693_1953_250000_geo,Blying Sound,,
Blying Sound,360694,250000,1953,,1956,0,Topographic,0,0,0,0,0,,AK_Blying Sound_360694_1953_250000_geo.tif,AK_Blying Sound_360694_1953_250000_geo,Blying Sound,,
Blying Sound,360695,250000,1953,,1965,0,Topographic,0,0,0,0,0,,AK_Blying Sound_360695_1953_250000_geo.tif,AK_Blying Sound_360695_1953_250000_geo,Blying Sound,,
Blying Sound,360696,250000,1953,1972,1974,0,Topographic,0,0,0,0,0,,AK_Blying Sound_360696_1953_250000_geo.tif,AK_Blying Sound_360696_1953_250000_geo,Blying Sound,,
Blying Sound,360697,250000,1953,1980,1981,0,Topographic,0,1,0,0,0,,AK_Blying Sound_360697_1953_250000_geo.tif,AK_Blying Sound_360697_1953_250000_geo,Blying Sound,,
Blying Sound,360698,250000,1953,1982,1982,0,Topographic,0,0,0,0,0,,AK_Blying Sound_360698_1953_250000_geo.tif,AK_Blying Sound_360698_1953_250000_geo,Blying Sound,,
Bradfield Canal,360699,250000,1951,,1953,1,Topographic,0,0,0,0,0,,AK_Bradfield Canal_360699_1951_250000_geo.tif,AK_Bradfield Canal_360699_1951_250000_geo,Bradfield Canal,,
Bradfield Canal,360700,250000,1951,,1953,1,Topographic,1,0,0,0,0,,AK_Bradfield Canal_360700_1951_250000_geo.tif,AK_Bradfield Canal_360700_1951_250000_geo,Bradfield Canal,,
Bradfield Canal,707937,250000,1954,,1954,0,Q501-1 - Army COE,1,0,0,1,0,,AK_Bradfield Canal_707937_1954_250000_geo.tif,AK_Bradfield Canal_707937_1954_250000_geo,Bradfield Canal,,
Bradfield Canal,360701,250000,1951,,1955,1,Topographic,1,0,1,0,0,,AK_Bradfield Canal_360701_1951_250000_geo.tif,AK_Bradfield Canal_360701_1951_250000_geo,Bradfield Canal,,
Bradfield Canal,360703,250000,1955,,1966,0,Topographic,0,0,0,0,0,bright green,AK_Bradfield Canal_360703_1955_250000_geo.tif,AK_Bradfield Canal_360703_1955_250000_geo,Bradfield Canal,,
Bradfield Canal,360702,250000,1955,,1970,0,Topographic,0,1,0,0,0,,AK_Bradfield Canal_360702_1955_250000_geo.tif,AK_Bradfield Canal_360702_1955_250000_geo,Bradfield Canal,,
Bristol Bay,360705,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Bristol Bay_360705_1951_250000_geo.tif,AK_Bristol Bay_360705_1951_250000_geo,Bristol Bay,,"1) Print date assumed (hand labelled: Aug 7, 1951)"
Bristol Bay,360706,250000,1963,,1967,0,Topographic,0,0,0,0,0,,AK_Bristol Bay_360706_1963_250000_geo.tif,AK_Bristol Bay_360706_1963_250000_geo,Bristol Bay,,
Bristol Bay,463598,250000,1967,,1967,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Bristol Bay_463598_1967_250000_geo.tif,AK_Bristol Bay_463598_1967_250000_geo,Bristol Bay,,
Bristol Bay,360707,250000,1963,1977,1977,0,Topographic,0,0,0,0,0,,AK_Bristol Bay_360707_1963_250000_geo.tif,AK_Bristol Bay_360707_1963_250000_geo,Bristol Bay,,
Bristol Bay,360704,250000,1963,1987,1988,0,Topographic,0,1,0,0,0,,AK_Bristol Bay_360704_1963_250000_geo.tif,AK_Bristol Bay_360704_1963_250000_geo,Bristol Bay,,
Brooks,463599,250000,1951,,1952,1,Topographic,0,0,0,0,0,,AK_Brooks_463599_1951_250000_geo.tif,AK_Brooks_463599_1951_250000_geo,Philip Smith Mountains,,1) Cell name not the same as name
Candle,360709,250000,1951,,1961,1,Topographic,0,0,0,0,0,sepia,AK_Candle_360709_1951_250000_geo.tif,AK_Candle_360709_1951_250000_geo,Candle,,1) Print date assumed (hand labelled: 6-12-1961)
Candle,360710,250000,1951,,1961,1,Topographic,1,0,0,0,0,,AK_Candle_360710_1951_250000_geo.tif,AK_Candle_360710_1951_250000_geo,Candle,,1) Print date assumed (hand labelled: 6-12-1961)
Candle,360711,250000,1951,,1961,1,Topographic,0,0,0,0,0,sepia,AK_Candle_360711_1951_250000_geo.tif,AK_Candle_360711_1951_250000_geo,Candle,,
Candle,360713,250000,1955,,1961,0,Topographic,1,0,0,0,0,,AK_Candle_360713_1955_250000_geo.tif,AK_Candle_360713_1955_250000_geo,Candle,,
Candle,360714,250000,1955,,1961,0,Topographic,0,0,0,0,0,bright green,AK_Candle_360714_1955_250000_geo.tif,AK_Candle_360714_1955_250000_geo,Candle,,
Candle,463602,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,sepia,AK_Candle_463602_1964_250000_geo.tif,AK_Candle_463602_1964_250000_geo,Candle,,
Candle,360712,250000,1955,,1965,0,Topographic,1,0,1,0,0,,AK_Candle_360712_1955_250000_geo.tif,AK_Candle_360712_1955_250000_geo,Candle,,1) Some marginalia was clipped by scan
Candle,463601,250000,1955,,1965,0,Topographic,1,0,0,0,0,,AK_Candle_463601_1955_250000_geo.tif,AK_Candle_463601_1955_250000_geo,Candle,,1) Paper has aged/browned
Candle,360715,250000,1955,1967,1968,0,Topographic,0,0,0,0,0,,AK_Candle_360715_1955_250000_geo.tif,AK_Candle_360715_1955_250000_geo,Candle,,
Candle,360716,250000,1955,1975,1976,0,Topographic,0,0,0,0,0,,AK_Candle_360716_1955_250000_geo.tif,AK_Candle_360716_1955_250000_geo,Candle,,
Candle,360717,250000,1955,1984,1984,0,Topographic,0,1,0,0,0,,AK_Candle_360717_1955_250000_geo.tif,AK_Candle_360717_1955_250000_geo,Candle,,
Cape Mendenhall,463604,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Cape Mendenhall_463604_1951_250000_geo.tif,AK_Cape Mendenhall_463604_1951_250000_geo,Cape Mendenhall,,1) Print date assumed (stamped: Jul 23 1951)
Cape Mendenhall,360721,250000,1952,,1958,0,Topographic,1,0,0,0,0,,AK_Cape Mendenhall_360721_1952_250000_geo.tif,AK_Cape Mendenhall_360721_1952_250000_geo,Cape Mendenhall,,
Cape Mendenhall,360722,250000,1952,,1958,0,Topographic,0,0,0,0,0,,AK_Cape Mendenhall_360722_1952_250000_geo.tif,AK_Cape Mendenhall_360722_1952_250000_geo,Cape Mendenhall,,
Cape Mendenhall,707740,250000,1958,,1958,0,Q501-1 - Army COE,0,0,0,1,0,dark blue,AK_Cape Mendenhall_707740_1951_250000_geo.tif,AK_Cape Mendenhall_707740_1951_250000_geo,Cape Mendenhall,,1) Date in filename is wrong
Cape Mendenhall,360719,250000,1952,1972,1973,0,Topographic,1,0,1,0,0,,AK_Cape Mendenhall_360719_1952_250000_geo.tif,AK_Cape Mendenhall_360719_1952_250000_geo,Cape Mendenhall,,
Cape Mendenhall,360720,250000,1952,1972,1973,0,Topographic,0,0,0,0,0,,AK_Cape Mendenhall_360720_1952_250000_geo.tif,AK_Cape Mendenhall_360720_1952_250000_geo,Cape Mendenhall,,
Cape Mendenhall,360723,250000,1952,1981,1982,0,Topographic,0,1,0,0,0,,AK_Cape Mendenhall_360723_1952_250000_geo.tif,AK_Cape Mendenhall_360723_1952_250000_geo,Cape Mendenhall,,
Chandalar,463609,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Chandalar_463609_1951_250000_geo.tif,AK_Chandalar_463609_1951_250000_geo,Chandalar,,
Chandalar,360729,250000,1956,,1958,0,Topographic,1,0,0,0,0,,AK_Chandalar_360729_1956_250000_geo.tif,AK_Chandalar_360729_1956_250000_geo,Chandalar,,
Chandalar,360730,250000,1956,,1958,0,Topographic,0,0,0,0,0,bright green,AK_Chandalar_360730_1956_250000_geo.tif,AK_Chandalar_360730_1956_250000_geo,Chandalar,,
Chandalar,463608,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,sepia,AK_Chandalar_463608_1964_250000_geo.tif,AK_Chandalar_463608_1964_250000_geo,Chandalar,,
Chandalar,360727,250000,1956,1966,1967,0,Topographic,0,0,0,0,0,,AK_Chandalar_360727_1956_250000_geo.tif,AK_Chandalar_360727_1956_250000_geo,Chandalar,,
Chandalar,360728,250000,1956,1966,1967,0,Topographic,1,0,0,0,0,,AK_Chandalar_360728_1956_250000_geo.tif,AK_Chandalar_360728_1956_250000_geo,Chandalar,,
Chandalar,360726,250000,1956,1966,1972,0,Topographic,0,0,0,0,0,,AK_Chandalar_360726_1956_250000_geo.tif,AK_Chandalar_360726_1956_250000_geo,Chandalar,,
Chandalar,360732,250000,1956,1976,1978,0,Topographic,1,0,1,0,0,,AK_Chandalar_360732_1956_250000_geo.tif,AK_Chandalar_360732_1956_250000_geo,Chandalar,,
Chandalar,360731,250000,1956,1982,1982,0,Topographic,0,0,0,0,0,,AK_Chandalar_360731_1956_250000_geo.tif,AK_Chandalar_360731_1956_250000_geo,Chandalar,,
Chandalar,360724,250000,1956,1982,1988,0,Topographic,0,1,0,0,0,,AK_Chandalar_360724_1956_250000_geo.tif,AK_Chandalar_360724_1956_250000_geo,Chandalar,,
Chandler Lake,463611,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Chandler Lake_463611_1951_250000_geo.tif,AK_Chandler Lake_463611_1951_250000_geo,Chandler Lake,,
Chandler Lake,360739,250000,1956,,1959,0,Topographic,1,0,0,0,0,,AK_Chandler Lake_360739_1956_250000_geo.tif,AK_Chandler Lake_360739_1956_250000_geo,Chandler Lake,,
Chandler Lake,360740,250000,1956,,1959,0,Topographic,0,0,0,0,0,sepia,AK_Chandler Lake_360740_1956_250000_geo.tif,AK_Chandler Lake_360740_1956_250000_geo,Chandler Lake,,
Chandler Lake,463610,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Chandler Lake_463610_1964_250000_geo.tif,AK_Chandler Lake_463610_1964_250000_geo,Chandler Lake,,
Chandler Lake,360738,250000,1956,1969,1969,0,Topographic,0,0,0,0,0,,AK_Chandler Lake_360738_1956_250000_geo.tif,AK_Chandler Lake_360738_1956_250000_geo,Chandler Lake,,
Chandler Lake,360736,250000,1956,1974,1975,0,Topographic,1,0,1,0,0,sepia,AK_Chandler Lake_360736_1956_250000_geo.tif,AK_Chandler Lake_360736_1956_250000_geo,Chandler Lake,,
Chandler Lake,360737,250000,1956,1974,1975,0,Topographic,0,0,0,0,0,,AK_Chandler Lake_360737_1956_250000_geo.tif,AK_Chandler Lake_360737_1956_250000_geo,Chandler Lake,,
Chandler Lake,360741,250000,1956,1983,1983,0,Topographic,0,0,0,0,0,,AK_Chandler Lake_360741_1956_250000_geo.tif,AK_Chandler Lake_360741_1956_250000_geo,Chandler Lake,,
Chandler Lake,360733,250000,1956,1985,1987,0,Topographic,0,1,0,0,0,,AK_Chandler Lake_360733_1956_250000_geo.tif,AK_Chandler Lake_360733_1956_250000_geo,Chandler Lake,2,
Chandler Lake,360734,250000,1956,1985,1987,0,Topographic,0,0,0,0,0,,AK_Chandler Lake_360734_1956_250000_geo.tif,AK_Chandler Lake_360734_1956_250000_geo,Chandler Lake,2,
Charley River,360745,250000,1951,,1951,1,Topographic,0,0,0,0,0,sepia,AK_Charley River_360745_1951_250000_geo.tif,AK_Charley River_360745_1951_250000_geo,Charley River,,1) Print date assumed (hand labelled: 11-2-1951)
Charley River,360746,250000,1951,,1951,1,Topographic,1,0,0,0,0,,AK_Charley River_360746_1951_250000_geo.tif,AK_Charley River_360746_1951_250000_geo,Charley River,,1) Print date assumed (hand labelled: 11-2-1951)
Charley River,360744,250000,1951,,1956,1,Topographic,1,0,0,0,0,,AK_Charley River_360744_1951_250000_geo.tif,AK_Charley River_360744_1951_250000_geo,Charley River,,
Charley River,360747,250000,1951,,1956,1,Topographic,0,0,0,0,0,sepia,AK_Charley River_360747_1951_250000_geo.tif,AK_Charley River_360747_1951_250000_geo,Charley River,,
Charley River,360750,250000,1956,,1961,0,Topographic,0,0,0,0,0,bright green,AK_Charley River_360750_1956_250000_geo.tif,AK_Charley River_360750_1956_250000_geo,Charley River,,
Charley River,360751,250000,1956,,1961,0,Topographic,1,0,0,0,0,,AK_Charley River_360751_1956_250000_geo.tif,AK_Charley River_360751_1956_250000_geo,Charley River,,
Charley River,360748,250000,1951,1966,1967,0,Topographic,0,0,0,0,0,bright green,AK_Charley River_360748_1951_250000_geo.tif,AK_Charley River_360748_1951_250000_geo,Charley River,,
Charley River,360749,250000,1956,1966,1967,0,Topographic,1,0,1,0,0,,AK_Charley River_360749_1956_250000_geo.tif,AK_Charley River_360749_1956_250000_geo,Charley River,,
Charley River,360752,250000,1956,1982,1982,0,Topographic,0,0,0,0,0,bright green,AK_Charley River_360752_1956_250000_geo.tif,AK_Charley River_360752_1956_250000_geo,Charley River,,
Charley River,360743,250000,1956,1982,1987,0,Topographic,0,1,0,0,0,,AK_Charley River_360743_1956_250000_geo.tif,AK_Charley River_360743_1956_250000_geo,Charley River,,
Chignik,361758,250000,1963,,1968,0,Topographic,0,0,0,0,0,,AK_Chignik_361758_1963_250000_geo.tif,AK_Chignik_361758_1963_250000_geo,Chignik,,
Chignik,361757,250000,1963,1976,1977,0,Topographic,0,0,0,0,0,,AK_Chignik_361757_1963_250000_geo.tif,AK_Chignik_361757_1963_250000_geo,Chignik,,
Chignik,361759,250000,1963,1993,1994,0,Topographic,0,1,0,0,0,,AK_Chignik_361759_1963_250000_geo.tif,AK_Chignik_361759_1963_250000_geo,Chignik,,
Christian,463616,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Christian_463616_1951_250000_geo.tif,AK_Christian_463616_1951_250000_geo,Christian,,
Christian,463615,250000,1951,,1956,1,Topographic,0,0,0,0,0,,AK_Christian_463615_1951_250000_geo.tif,AK_Christian_463615_1951_250000_geo,Christian,,
Christian,360760,250000,1956,,1959,0,Topographic,1,0,0,0,0,,AK_Christian_360760_1956_250000_geo.tif,AK_Christian_360760_1956_250000_geo,Christian,,
Christian,360761,250000,1956,,1959,0,Topographic,0,0,0,0,0,bright green,AK_Christian_360761_1956_250000_geo.tif,AK_Christian_360761_1956_250000_geo,Christian,,
Christian,360759,250000,1956,1972,1973,0,Topographic,0,0,0,0,0,,AK_Christian_360759_1956_250000_geo.tif,AK_Christian_360759_1956_250000_geo,Christian,,
Christian,360757,250000,1956,1977,1978,0,Topographic,0,0,0,0,0,,AK_Christian_360757_1956_250000_geo.tif,AK_Christian_360757_1956_250000_geo,Christian,,
Christian,360758,250000,1956,1977,1978,0,Topographic,1,0,1,0,0,,AK_Christian_360758_1956_250000_geo.tif,AK_Christian_360758_1956_250000_geo,Christian,,
Christian,360753,250000,1956,1983,1983,0,Topographic,0,0,0,0,0,,AK_Christian_360753_1956_250000_geo.tif,AK_Christian_360753_1956_250000_geo,Christian,2,
Christian,360756,250000,1956,1983,1983,0,Topographic,0,1,0,0,0,,AK_Christian_360756_1956_250000_geo.tif,AK_Christian_360756_1956_250000_geo,Christian,2,
Circle,463621,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Circle_463621_1951_250000_geo.tif,AK_Circle_463621_1951_250000_geo,Circle,,
Circle,463623,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Circle_463623_1951_250000_geo.tif,AK_Circle_463623_1951_250000_geo,Circle,,
Circle,463618,250000,1951,,1954,1,Topographic,1,0,0,0,0,,AK_Circle_463618_1951_250000_geo.tif,AK_Circle_463618_1951_250000_geo,Circle,,
Circle,463620,250000,1951,,1954,1,Topographic,0,0,0,0,0,sepia,AK_Circle_463620_1951_250000_geo.tif,AK_Circle_463620_1951_250000_geo,Circle,,
Circle,360772,250000,1955,,1961,0,Topographic,1,0,0,0,0,,AK_Circle_360772_1955_250000_geo.tif,AK_Circle_360772_1955_250000_geo,Circle,,
Circle,360773,250000,1955,,1961,0,Topographic,0,0,0,0,0,bright green,AK_Circle_360773_1955_250000_geo.tif,AK_Circle_360773_1955_250000_geo,Circle,,
Circle,463617,250000,1964,,1964,0,Q501-2 - Army COE,0,0,0,1,0,,AK_Circle_463617_1964_250000_geo.tif,AK_Circle_463617_1964_250000_geo,Circle,,
Circle,360771,250000,1955,,1966,0,Topographic,1,0,1,0,0,,AK_Circle_360771_1955_250000_geo.tif,AK_Circle_360771_1955_250000_geo,Circle,,
Circle,360770,250000,1955,1967,1967,0,Topographic,0,0,0,0,0,bright green,AK_Circle_360770_1955_250000_geo.tif,AK_Circle_360770_1955_250000_geo,Circle,,
Circle,360769,250000,1955,1973,1974,0,Topographic,0,0,0,0,0,,AK_Circle_360769_1955_250000_geo.tif,AK_Circle_360769_1955_250000_geo,Circle,,
Circle,360763,250000,1955,1982,1982,0,Topographic,0,0,0,0,0,,AK_Circle_360763_1955_250000_geo.tif,AK_Circle_360763_1955_250000_geo,Circle,,1) USGS logo in marginalia
Circle,360768,250000,1955,1982,1982,0,Topographic,0,1,0,0,0,,AK_Circle_360768_1955_250000_geo.tif,AK_Circle_360768_1955_250000_geo,Circle,,
Circle,707748,250000,1955,1982,1982,0,Topographic,0,0,0,0,0,,AK_Circle_707748_1955_250000_geo.tif,AK_Circle_707748_1955_250000_geo,Circle,,1) Brighter greens
Cold Bay,360775,250000,1943,,1969,1,Topographic,0,0,0,0,0,,AK_Cold Bay_360775_1943_250000_geo.tif,AK_Cold Bay_360775_1943_250000_geo,Cold Bay,,
Cold Bay,360776,250000,1943,,1969,1,Topographic,1,0,0,0,0,,AK_Cold Bay_360776_1943_250000_geo.tif,AK_Cold Bay_360776_1943_250000_geo,Cold Bay,,
Cold Bay,360774,250000,1943,1975,1977,1,Topographic,1,0,1,0,0,,AK_Cold Bay_360774_1943_250000_geo.tif,AK_Cold Bay_360774_1943_250000_geo,Cold Bay,,
Cold Bay,360778,250000,1943,1975,1977,1,Topographic,0,1,0,0,0,,AK_Cold Bay_360778_1943_250000_geo.tif,AK_Cold Bay_360778_1943_250000_geo,Cold Bay,,
Coleen,360782,250000,1951,,1952,1,Topographic,0,0,0,0,0,sepia,AK_Coleen_360782_1951_250000_geo.tif,AK_Coleen_360782_1951_250000_geo,Coleen,,
Coleen,360783,250000,1951,,1952,1,Topographic,1,0,0,0,0,,AK_Coleen_360783_1951_250000_geo.tif,AK_Coleen_360783_1951_250000_geo,Coleen,,
Coleen,360781,250000,1951,1956,1956,1,Topographic,0,0,0,0,0,sepia,AK_Coleen_360781_1951_250000_geo.tif,AK_Coleen_360781_1951_250000_geo,Coleen,,
