Version,Cell ID,Map Name,Scale,Date On Map,Datum,Projection,Cell Name,N Lat,W Long,S Lat,E Long,View FGDC Metadata XML,GDA Item ID,Create Date,Grid Size,Download Product S3,NRN,NSN
Current,343196,Baird Inlet C-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-6 SE,60.625,-164.0625,60.5,-163.875,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-6_SE_20200721_TM_geo.xml,15396198,07/22/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-6_SE_20200721_TM_geo.pdf,USGSX25K343196,7643016341160
Current,343197,Baird Inlet C-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-6 SW,60.625,-164.25,60.5,-164.0625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-6_SW_20200721_TM_geo.xml,15430668,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-6_SW_20200721_TM_geo.pdf,USGSX25K343197,7643016341155
Current,343214,Baird Inlet C-7 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-7 NE,60.75,-164.4375,60.625,-164.25,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-7_NE_20200721_TM_geo.xml,15430670,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-7_NE_20200721_TM_geo.pdf,USGSX25K343214,7643016341159
Current,343215,Baird Inlet C-7 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-7 NW,60.75,-164.625,60.625,-164.4375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-7_NW_20200721_TM_geo.xml,15430672,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-7_NW_20200721_TM_geo.pdf,USGSX25K343215,7643016341162
Current,343198,Baird Inlet C-7 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-7 SE,60.625,-164.4375,60.5,-164.25,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-7_SE_20200721_TM_geo.xml,15430674,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-7_SE_20200721_TM_geo.pdf,USGSX25K343198,7643016341165
Current,343199,Baird Inlet C-7 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-7 SW,60.625,-164.625,60.5,-164.4375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-7_SW_20200722_TM_geo.xml,15430676,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-7_SW_20200722_TM_geo.pdf,USGSX25K343199,7643016341167
Current,343216,Baird Inlet C-8 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-8 NE,60.75,-164.8125,60.625,-164.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-8_NE_20200721_TM_geo.xml,15430678,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-8_NE_20200721_TM_geo.pdf,USGSX25K343216,7643016341158
Current,343217,Baird Inlet C-8 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-8 NW,60.75,-165,60.625,-164.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-8_NW_20200721_TM_geo.xml,15430680,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-8_NW_20200721_TM_geo.pdf,USGSX25K343217,7643016341161
Current,343200,Baird Inlet C-8 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-8 SE,60.625,-164.8125,60.5,-164.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-8_SE_20200721_TM_geo.xml,15430682,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-8_SE_20200721_TM_geo.pdf,USGSX25K343200,7643016341164
Current,343201,Baird Inlet C-8 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet C-8 SW,60.625,-165,60.5,-164.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_C-8_SW_20200721_TM_geo.xml,15430684,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_C-8_SW_20200721_TM_geo.pdf,USGSX25K343201,7643016341166
Current,343239,Baird Inlet D-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-3 NW,61,-163.125,60.875,-162.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-3_NW_20200624_TM_geo.xml,15179895,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-3_NW_20200624_TM_geo.pdf,USGSX25K343239,7643016341175
Current,343223,Baird Inlet D-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-3 SW,60.875,-163.125,60.75,-162.9375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-3_SW_20200624_TM_geo.xml,15179897,06/26/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-3_SW_20200624_TM_geo.pdf,USGSX25K343223,7643016341177
Current,343240,Baird Inlet D-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-4 NE,61,-163.3125,60.875,-163.125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-4_NE_20200619_TM_geo.xml,15156021,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-4_NE_20200619_TM_geo.pdf,USGSX25K343240,7643016341178
Current,343241,Baird Inlet D-4 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-4 NW,61,-163.5,60.875,-163.3125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-4_NW_20200620_TM_geo.xml,15156023,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-4_NW_20200620_TM_geo.pdf,USGSX25K343241,7643016341179
Current,343224,Baird Inlet D-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-4 SE,60.875,-163.3125,60.75,-163.125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-4_SE_20200620_TM_geo.xml,15156025,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-4_SE_20200620_TM_geo.pdf,USGSX25K343224,7643016341180
Current,343225,Baird Inlet D-4 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-4 SW,60.875,-163.5,60.75,-163.3125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-4_SW_20200620_TM_geo.xml,15156027,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-4_SW_20200620_TM_geo.pdf,USGSX25K343225,7643016341181
Current,343242,Baird Inlet D-5 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-5 NE,61,-163.6875,60.875,-163.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-5_NE_20200620_TM_geo.xml,15156029,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-5_NE_20200620_TM_geo.pdf,USGSX25K343242,7643016341182
Current,343243,Baird Inlet D-5 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-5 NW,61,-163.875,60.875,-163.6875,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-5_NW_20200620_TM_geo.xml,15156031,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-5_NW_20200620_TM_geo.pdf,USGSX25K343243,7643016341183
Current,343226,Baird Inlet D-5 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-5 SE,60.875,-163.6875,60.75,-163.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-5_SE_20200619_TM_geo.xml,15156033,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-5_SE_20200619_TM_geo.pdf,USGSX25K343226,7643016341185
Current,343227,Baird Inlet D-5 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-5 SW,60.875,-163.875,60.75,-163.6875,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-5_SW_20200619_TM_geo.xml,15156035,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-5_SW_20200619_TM_geo.pdf,USGSX25K343227,7643016341186
Current,343244,Baird Inlet D-6 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-6 NE,61,-164.0625,60.875,-163.875,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-6_NE_20200620_TM_geo.xml,15156037,06/23/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-6_NE_20200620_TM_geo.pdf,USGSX25K343244,7643016341187
Current,343245,Baird Inlet D-6 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-6 NW,61,-164.25,60.875,-164.0625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-6_NW_20200721_TM_geo.xml,15430686,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-6_NW_20200721_TM_geo.pdf,USGSX25K343245,7643016341188
Current,343228,Baird Inlet D-6 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-6 SE,60.875,-164.0625,60.75,-163.875,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-6_SE_20200721_TM_geo.xml,15396200,07/22/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-6_SE_20200721_TM_geo.pdf,USGSX25K343228,7643016341189
Current,343229,Baird Inlet D-6 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-6 SW,60.875,-164.25,60.75,-164.0625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-6_SW_20200721_TM_geo.xml,15430688,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-6_SW_20200721_TM_geo.pdf,USGSX25K343229,7643016341190
Current,343246,Baird Inlet D-7 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-7 NE,61,-164.4375,60.875,-164.25,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-7_NE_20200721_TM_geo.xml,15430690,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-7_NE_20200721_TM_geo.pdf,USGSX25K343246,7643016341191
Current,343247,Baird Inlet D-7 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-7 NW,61,-164.625,60.875,-164.4375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-7_NW_20200721_TM_geo.xml,15430692,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-7_NW_20200721_TM_geo.pdf,USGSX25K343247,7643016341192
Current,343230,Baird Inlet D-7 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-7 SE,60.875,-164.4375,60.75,-164.25,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-7_SE_20200721_TM_geo.xml,15430694,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-7_SE_20200721_TM_geo.pdf,USGSX25K343230,7643016341258
Current,343231,Baird Inlet D-7 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-7 SW,60.875,-164.625,60.75,-164.4375,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-7_SW_20200721_TM_geo.xml,15430696,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-7_SW_20200721_TM_geo.pdf,USGSX25K343231,7643016341259
Current,343248,Baird Inlet D-8 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-8 NE,61,-164.8125,60.875,-164.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-8_NE_20200721_TM_geo.xml,15430698,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-8_NE_20200721_TM_geo.pdf,USGSX25K343248,7643016341260
Current,343249,Baird Inlet D-8 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-8 NW,61,-165,60.875,-164.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-8_NW_20200722_TM_geo.xml,15430700,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-8_NW_20200722_TM_geo.pdf,USGSX25K343249,7643016341261
Current,343232,Baird Inlet D-8 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-8 SE,60.875,-164.8125,60.75,-164.625,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-8_SE_20200722_TM_geo.xml,15430702,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-8_SE_20200722_TM_geo.pdf,USGSX25K343232,7643016341262
Current,343233,Baird Inlet D-8 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Baird Inlet D-8 SW,60.875,-165,60.75,-164.8125,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Baird_Inlet_D-8_SW_20200721_TM_geo.xml,15430704,07/27/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Baird_Inlet_D-8_SW_20200721_TM_geo.pdf,USGSX25K343233,7643016341263
Current,338055,Barrow A-1 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-1 NW,71.25,-155.1,71.125,-154.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-1_NW_20200623_TM_geo.xml,15168006,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-1_NW_20200623_TM_geo.pdf,USGSX25K338055,7643016341361
Current,338053,Barrow A-1 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-1 SE,71.125,-154.8,71,-154.5,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-1_SE_20200623_TM_geo.xml,15168008,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-1_SE_20200623_TM_geo.pdf,USGSX25K338053,7643016341362
Current,338054,Barrow A-1 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-1 SW,71.125,-155.1,71,-154.8,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-1_SW_20200623_TM_geo.xml,15168010,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-1_SW_20200623_TM_geo.pdf,USGSX25K338054,7643016341360
Current,338058,Barrow A-2 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-2 NE,71.25,-155.4,71.125,-155.1,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-2_NE_20200629_TM_geo.xml,15203025,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-2_NE_20200629_TM_geo.pdf,USGSX25K338058,7643016341363
Current,338059,Barrow A-2 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-2 NW,71.25,-155.7,71.125,-155.4,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-2_NW_20200623_TM_geo.xml,15168012,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-2_NW_20200623_TM_geo.pdf,USGSX25K338059,7643016341364
Current,338056,Barrow A-2 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-2 SE,71.125,-155.4,71,-155.1,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-2_SE_20200623_TM_geo.xml,15168014,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-2_SE_20200623_TM_geo.pdf,USGSX25K338056,7643016341365
Current,338057,Barrow A-2 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-2 SW,71.125,-155.7,71,-155.4,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-2_SW_20200623_TM_geo.xml,15168016,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-2_SW_20200623_TM_geo.pdf,USGSX25K338057,7643016341366
Current,338062,Barrow A-3 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-3 NE,71.25,-156,71.125,-155.7,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-3_NE_20200623_TM_geo.xml,15168018,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-3_NE_20200623_TM_geo.pdf,USGSX25K338062,7643016341367
Current,338063,Barrow A-3 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-3 NW,71.25,-156.3,71.125,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-3_NW_20200623_TM_geo.xml,15168024,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-3_NW_20200623_TM_geo.pdf,USGSX25K338063,7643016341368
Current,338060,Barrow A-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-3 SE,71.125,-156,71,-155.7,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-3_SE_20200623_TM_geo.xml,15168020,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-3_SE_20200623_TM_geo.pdf,USGSX25K338060,7643016341369
Current,338061,Barrow A-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-3 SW,71.125,-156.3,71,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-3_SW_20200623_TM_geo.xml,15168026,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-3_SW_20200623_TM_geo.pdf,USGSX25K338061,7643016341370
Current,338066,Barrow A-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-4 NE,71.25,-156.6,71.125,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-4_NE_20200623_TM_geo.xml,15168028,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-4_NE_20200623_TM_geo.pdf,USGSX25K338066,7643016341371
Current,338067,Barrow A-4 NW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-4 NW,71.25,-156.9,71.125,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-4_NW_20200623_TM_geo.xml,15168030,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-4_NW_20200623_TM_geo.pdf,USGSX25K338067,7643016341372
Current,338064,Barrow A-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-4 SE,71.125,-156.6,71,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-4_SE_20200623_TM_geo.xml,15168032,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-4_SE_20200623_TM_geo.pdf,USGSX25K338064,7643016341373
Current,338065,Barrow A-4 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-4 SW,71.125,-156.9,71,-156.6,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-4_SW_20200623_TM_geo.xml,15168034,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-4_SW_20200623_TM_geo.pdf,USGSX25K338065,7643016341374
Current,338070,Barrow A-5 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-5 NE,71.25,-157.2,71.125,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-5_NE_20200623_TM_geo.xml,15168036,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-5_NE_20200623_TM_geo.pdf,USGSX25K338070,7643016341375
Current,338068,Barrow A-5 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-5 SE,71.125,-157.2,71,-156.9,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-5_SE_20200623_TM_geo.xml,15168038,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-5_SE_20200623_TM_geo.pdf,USGSX25K338068,7643016341376
Current,338069,Barrow A-5 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow A-5 SW,71.125,-157.5,71,-157.2,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_A-5_SW_20200623_TM_geo.xml,15203027,06/30/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_A-5_SW_20200623_TM_geo.pdf,USGSX25K338069,7643016341377
Current,338071,Barrow B-3 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow B-3 SE,71.375,-156,71.25,-155.7,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_B-3_SE_20200623_TM_geo.xml,15168022,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_B-3_SE_20200623_TM_geo.pdf,USGSX25K338071,7643016341379
Current,338072,Barrow B-3 SW,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow B-3 SW,71.375,-156.3,71.25,-156,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_B-3_SW_20200623_TM_geo.xml,15168040,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_B-3_SW_20200623_TM_geo.pdf,USGSX25K338072,7643016341378
Current,338075,Barrow B-4 NE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow B-4 NE,71.5,-156.6,71.375,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_B-4_NE_20200623_TM_geo.xml,15168042,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_B-4_NE_20200623_TM_geo.pdf,USGSX25K338075,7643016341380
Current,338073,Barrow B-4 SE,25000,2020,North American Datum of 1983,Transverse Mercator,Barrow B-4 SE,71.375,-156.6,71.25,-156.3,https://thor-f5.er.usgs.gov/ngtoc/metadata/ustopo/AK/AK_Barrow_B-4_SE_20200623_TM_geo.xml,15168044,06/25/2020,7.5 X 7.5 Minute,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/AK/AK_Barrow_B-4_SE_20200623_TM_geo.pdf,USGSX25K338073,7643016341381
